sgRNA	Gene	R1_Bottom	R1_Top	R1_Unsorted	R2_Bottom	R2_Top	R2_Unsorted	R3_Bottom	R3_Top	R3_Unsorted
Ogt_ENSMUST00000119299_101639937_101639955	ENSMUST00000119299_Ogt	630.9711790463698	635.8049296732103	736.5503394272517	768.4590394586035	919.6188308372317	706.6393720984372	891.3514733624551	813.6659805036745	887.9123080918735
Ogt_ENSMUST00000119299_101639933_101639951	ENSMUST00000119299_Ogt	1109.601713836681	1140.37972186187	966.9037964360375	1433.7250079041944	1663.5801321887002	1387.3866145321988	993.24742170624	1123.7764216025014	903.8628285965178
Ogt_ENSMUST00000119299_101639896_101639914	ENSMUST00000119299_Ogt	2259.179341414314	2152.581169901621	2130.2855414972155	2063.8614202602494	2513.6874272935975	2018.5072751086657	1947.45060152374	2100.973309952503	2011.5378636412702
Ogt_ENSMUST00000119299_101639882_101639900	ENSMUST00000119299_Ogt	1713.562140355381	2060.007972141201	1679.2573441606858	1648.8935389526034	1706.790005752043	1750.9552685736849	1797.9397240473452	2014.2221576193904	1754.5572555108877
Ogt_ENSMUST00000119299_101639879_101639897	ENSMUST00000119299_Ogt	593.1561255076318	655.1333995352759	711.3856760565441	526.9433413430423	517.5791376826503	597.6766597595943	537.0964006158383	619.2237425156641	542.3176971579107
Ogt_ENSMUST00000119299_101639867_101639885	ENSMUST00000119299_Ogt	359.7832236685636	726.3435516586754	465.5462723580921	346.9043663841696	520.3971729150422	416.4317521068653	393.2993146353568	541.4468473204598	479.4017551673688
Gm15246_ENSMUST00000156210_169320583_169320565	ENSMUST00000156210_Gm15246	453.780642464855	467.9524282394828	489.74306406069564	510.4763619260723	452.7643273376361	486.55626994869493	517.0981303801422	506.546958450817	539.6592770738033
Gm15246_ENSMUST00000156210_169320546_169320564	ENSMUST00000156210_Gm15246	1904.798268251284	1509.6552250160705	1613.442070729604	1702.6856717147057	1269.9945447312946	1523.3202952717456	1908.406359635	1328.1900564104099	1692.5274535483816
Gm15246_ENSMUST00000156210_169320490_169320472	ENSMUST00000156210_Gm15246	788.7139738079622	712.1015212339955	773.3294628152091	748.6986641582394	743.9613013514684	632.1994993124949	696.130263918755	713.9520123046948	791.3230450359711
Gm15246_ENSMUST00000156210_169320425_169320443	ENSMUST00000156210_Gm15246	1333.2507447657883	1172.9329342611384	1295.9801635914457	1511.6687104778528	1514.224264871928	1420.8306153490714	1237.035858865202	1186.5962215678587	1235.2791990819078
Gm15246_ENSMUST00000156210_169320391_169320373	ENSMUST00000156210_Gm15246	1866.9832147125462	1526.9491191031818	1765.3979226219542	1938.7123766912769	2332.3938273430504	1845.8930773441618	1842.6977574319985	1684.1689228807675	1735.9483149221358
Gm15246_ENSMUST00000156210_169320336_169320354	ENSMUST00000156210_Gm15246	1622.80601186241	1874.8615766203625	1655.0605524580822	1544.602669311793	1660.7620969563081	1543.8182312562803	1651.285742318907	1673.2003863788798	1677.463073071773
Mid1_ENSMUST00000036753_169828099_169828117	ENSMUST00000036753_Mid1	535.8933301489716	545.2663076877452	489.74306406069564	441.315048374798	432.0987356334286	555.6019490544965	618.9940787239271	555.4068028683171	549.4068173821971
Mid1_ENSMUST00000036753_169828010_169827992	ENSMUST00000036753_Mid1	789.794403909069	652.0815358728445	662.992092651337	782.7304216199775	650.0267936050709	755.1871152197039	632.3262588810578	640.1636758374498	579.5355783354144
Mid1_ENSMUST00000036753_169827948_169827966	ENSMUST00000036753_Mid1	722.8077376404476	680.5655967222043	612.6627659099216	780.5348243643815	894.2565137457044	835.0211816857868	735.1745058074949	674.066425025103	729.2932430734649
Mid1_ENSMUST00000036753_169827893_169827875	ENSMUST00000036753_Mid1	576.94967399103	452.69310992732574	450.06032566842583	401.79429777406983	406.7364185419013	509.211883405286	509.47974171892463	472.6442092631639	570.6741780550564
Mid1_ENSMUST00000036753_169827883_169827865	ENSMUST00000036753_Mid1	541.2954806545056	450.6585341523715	554.5904658236732	340.3175746173815	485.6414050488752	408.87988095466824	563.7607609300998	479.62418703709244	515.7334963168366
Mid1_ENSMUST00000036753_169827781_169827799	ENSMUST00000036753_Mid1	1361.341927394565	1449.6352396549196	1375.345640375985	1553.385058334177	1497.3160534775766	1713.1959128126996	1545.5805996445133	1391.0098563757672	1492.2598072122903
Gm21887_ENSMUST00000179760_170009592_170009610	ENSMUST00000179760_Gm21887	688.23397440503	602.2344293864649	658.1527343108163	709.1779135575113	599.3021594220162	739.0045341792817	562.8084623474476	523.4983330446436	556.4959376064835
Gm21887_ENSMUST00000179760_170009572_170009590	ENSMUST00000179760_Gm21887	3695.0709457852477	3444.5367869975844	3440.7837801102232	3594.1927074106684	3927.4017688768804	3582.823442349481	3229.2444937735954	3303.523766432198	3308.846864685684
Gm21887_ENSMUST00000179760_170009523_170009505	ENSMUST00000179760_Gm21887	551.0193515644668	537.1280045879281	576.8515141900684	462.1732223029601	448.0676019503162	521.0791095015957	545.6670878597081	523.4983330446436	601.6890790363094
Gm21887_ENSMUST00000179760_170009381_170009363	ENSMUST00000179760_Gm21887	415.96558892611705	512.7130952884768	503.29326741415366	412.7722840520499	411.43314392922116	392.697299914246	438.05734802000995	381.9044982020923	373.9510918311084
Gm21887_ENSMUST00000179760_170009356_170009338	ENSMUST00000179760_Gm21887	654.7406412707194	585.9578231868306	644.6025309573583	551.0949111545985	567.3644267882411	431.5354944112594	617.0894815586228	598.2838091938784	649.5406405502428
Gm21887_ENSMUST00000179760_170009309_170009291	ENSMUST00000179760_Gm21887	747.657629965904	658.1852631977073	596.2089475521512	787.1216161311696	650.0267936050709	749.7929215395632	705.653249745277	627.2008599715824	735.4962232697155
Gm23121_ENSMUST00000157653_77579433_77579451	ENSMUST00000157653_Gm23121	2200.8361159545466	2420.1278843081077	2264.819703363691	1991.406710825581	2192.431410800918	2022.8226300527783	2226.4740862408335	2629.457341407095	2397.008775836844
Gm23121_ENSMUST00000157653_77579404_77579422	ENSMUST00000157653_Gm23121	842.7354788633021	825.0204767439577	785.911794500563	700.3955245351272	688.5399417810938	838.2576978938713	829.4520654900623	857.5401265112256	840.0607465779401
Gm23121_ENSMUST00000157653_77579237_77579255	ENSMUST00000157653_Gm23121	384.63311599401993	293.99619948089247	376.50207889251107	233.83110772097507	272.4100724645528	264.31549032689634	261.88211022935377	317.0904188727555	256.09446810234675
Gm23121_ENSMUST00000157653_77579213_77579195	ENSMUST00000157653_Gm23121	292.7965573999422	399.79413977851465	316.4940354700543	242.6134967433591	166.2640787111236	309.62671724007856	352.35047558131237	300.13904427892896	358.88671135449977
Gm23121_ENSMUST00000157653_77579132_77579150	ENSMUST00000157653_Gm23121	921.6068762440983	787.3808249073037	760.7471311298553	849.6961379156559	733.6285054993647	787.5522773005483	809.4537952543662	818.6516789136235	925.1301892693771
Gm23121_ENSMUST00000157653_77579050_77579068	ENSMUST00000157653_Gm23121	615.8451576308746	667.3408541850015	630.0844559357962	540.1169248766184	640.633342830431	604.1496921757631	582.8067325831437	594.2952504659191	591.0553986998798
Gm44_ENSMUST00000172155_90892081_90892099	ENSMUST00000172155_Gm44	864.3440808854381	866.7292801305204	852.69493959974875	778.3392271087855	985.37298625971	980.6644110495869	1031.3393650123278	1045.0023867253074	1057.1650534467117
Gm44_ENSMUST00000172155_90891986_90892004	ENSMUST00000172155_Gm44	210.68386971582552	308.2382299055724	268.1004520648472	142.71382161374063	250.80513568288137	213.61006973357337	244.74073574161426	251.27919986142888	269.38656852288375
Gm44_ENSMUST00000172155_90891976_90891994	ENSMUST00000172155_Gm44	713.0838667304864	972.5272204281425	753.9720294531263	969.3561883456384	1160.0911706680095	1064.8138324597824	953.2508812348477	1091.867951778828	1047.4175131383179
Gm44_ENSMUST00000172155_90891938_90891956	ENSMUST00000172155_Gm44	548.8584913622532	712.1015212339955	558.4619524960897	779.4370257365836	799.3826609218429	768.1331800520417	669.4659036044935	749.8490408563275	642.4515203259564
Gm44_ENSMUST00000172155_90891922_90891940	ENSMUST00000172155_Gm44	1004.7999940293217	984.7346750778681	1026.9118398584942	940.8134240228902	976.9188805625342	1066.9715099318387	1225.6082758733758	1132.7506787404095	1130.7146757736832
Gm44_ENSMUST00000172155_90891696_90891714	ENSMUST00000172155_Gm44	754.1402105725447	711.0842333465184	719.1286494013772	543.4103207600125	623.7251314360796	600.9131759676786	701.8440554146681	726.9148281705621	687.6446617557822
n-R5s2_ENSMUST00000101968_6106757_6106739	ENSMUST00000101968_n-R5s2	287.3944068944082	314.3419572304352	268.1004520648472	306.2858171556434	297.77238955608016	257.8424579107275	202.83959810491766	198.43079671596965	204.69834647627022
n-R5s2_ENSMUST00000101968_6106729_6106711	ENSMUST00000101968_n-R5s2	314.4051594220781	293.99619948089247	286.4900137588259	313.9704075502294	294.9543543236882	295.60181367171265	363.7780585731387	326.0646760106637	380.154072027359
n-R5s2_ENSMUST00000101968_6106672_6106690	ENSMUST00000101968_n-R5s2	881.6309625031469	848.4180981559318	826.5624045609369	748.6986641582394	747.7186816613242	831.7846654777024	1046.5761423347628	1025.0595930855116	997.7936715683129
n-R5s2_ENSMUST00000101968_6106527_6106509	ENSMUST00000101968_n-R5s2	399.7591374095151	344.86059385474925	391.0201539140732	341.4153732451795	346.6183335842069	372.1993639297112	415.20218203635727	499.56698067688836	498.89683578415645
n-R5s2_ENSMUST00000101968_6106385_6106367	ENSMUST00000101968_n-R5s2	433.25247054382584	428.27820062787447	417.15268895288506	464.3688195585561	527.9119335347541	413.1952358987808	550.4285807729691	481.61846640107206	522.8226165411231
n-R5s2_ENSMUST00000101968_6106538_6106520	ENSMUST00000101968_n-R5s2	2434.209017793615	2304.157065135714	2171.904023225694	1901.3872233461445	2449.8119620260472	2186.8061179290567	2188.3821429347454	2187.724462285615	2124.9637872298526
Gm25520_ENSMUST00000158389_75101352_75101334	ENSMUST00000158389_Gm25520	491.59569600359293	464.9005645770514	447.1567106641134	463.2710209307581	357.89047451377456	438.0085268274282	543.7624906944037	548.4268250943885	547.6345373261255
Gm25520_ENSMUST00000158389_75101296_75101278	ENSMUST00000158389_Gm25520	141.5363432449905	194.30198650813307	164.53818357770407	108.6820641520025	96.75254297878945	140.2490356836593	187.60282078248252	195.43937767000025	203.81220644823443
Gm25520_ENSMUST00000158389_75101083_75101101	ENSMUST00000158389_Gm25520	1152.818917880953	1213.6244497602238	1209.839585130177	852.9895337990498	862.3187811119293	961.2453138010802	1113.2370431204167	1149.702053334236	1137.8037959979695
Gm25520_ENSMUST00000158389_75101041_75101023	ENSMUST00000158389_Gm25520	1445.6154752808952	1330.6125568200946	1397.6066887423806	1208.6762892056036	1085.8829095483554	1260.0836436808772	1339.8841057916393	1251.4103008971954	1261.863399922982
Gm25520_ENSMUST00000158389_75101009_75101027	ENSMUST00000158389_Gm25520	1888.5918167346822	2142.4082910268494	2136.0927715058406	2092.4041845829975	2389.693877068353	2145.8102459599872	1995.0655306563497	1943.4252401981148	2157.7509682671775
Gm25520_ENSMUST00000158389_75101040_75101058	ENSMUST00000158389_Gm25520	1246.8163366772444	1344.8545872447744	1350.1809770052776	1721.3482483872717	1582.7964555267984	1591.287135641519	1346.5501958702046	1519.6408753524508	1419.5963249133545
Gm26417_ENSMUST00000104274_74624363_74624381	ENSMUST00000104274_Gm26417	653.6602111696126	742.6201578583097	769.4579761427925	458.8798264195661	631.2398920557913	581.494078719172	655.1814248647106	786.74320908995	746.1299036061451
Gm26417_ENSMUST00000104274_74624288_74624270	ENSMUST00000104274_Gm26417	317.6464497253985	310.27280568052663	293.2651154355549	294.2100322498653	290.25762893636835	331.20349196064154	300.9263521180938	354.9817267883678	401.42143270021825
Gm26417_ENSMUST00000104274_74624184_74624202	ENSMUST00000104274_Gm26417	1342.9746156757494	1344.8545872447744	1491.4902405484822	1048.3976895470948	1162.9092059004013	1106.8885431648803	1540.8191067312525	1354.1156881421446	1411.6210646610323
Gm26417_ENSMUST00000104274_74624170_74624152	ENSMUST00000104274_Gm26417	585.5931147998843	521.868686275771	542.0081341383193	611.4738356834888	680.085836083918	648.3820803529172	686.6072780922331	604.266647285817	684.100101643639
Gm26417_ENSMUST00000104274_74624141_74624123	ENSMUST00000104274_Gm26417	742.25547946037	738.551006308401	698.8033443711903	924.3464446059202	867.0155064992491	787.5522773005483	822.785975411497	814.6631201856643	840.9468866059759
Gm26417_ENSMUST00000104274_74624044_74624026	ENSMUST00000104274_Gm26417	863.2636507843313	776.1906581450552	790.7511528410837	733.3294833690674	746.7793365838603	746.5564053314787	992.2951231235878	1014.0910565836238	1010.199631960814
Mir2137_ENSMUST00000158732_72991892_72991874	ENSMUST00000158732_Mir2137	1167.9449392964482	1238.039359059675	1233.0685051646765	1147.1995660489151	1146.9403395835138	1093.9424783325426	1096.0956686326772	1034.0338502234197	1173.2493971194017
Mir2137_ENSMUST00000158732_72991822_72991840	ENSMUST00000158732_Mir2137	1845.3746126904102	2016.2645929796845	1963.8116145833033	2096.7953790941897	2316.4249610261627	2122.075793767368	1875.075909242173	1997.2707830255638	1920.2654407535827
Mir2137_ENSMUST00000158732_72991633_72991615	ENSMUST00000158732_Mir2137	928.0894568507391	1078.3251607257646	989.1648448024328	736.6228792524613	844.4712246401137	771.3696962601261	986.5813316276747	1151.6963326982157	1140.462216082077
Mir2137_ENSMUST00000158732_72991549_72991567	ENSMUST00000158732_Mir2137	696.8774152138844	698.8767786967928	612.6627659099216	611.4738356834888	558.9103210910653	623.5687894242698	714.2239369891466	735.8890853084703	655.7436207464933
Mir2137_ENSMUST00000158732_72991829_72991811	ENSMUST00000158732_Mir2137	841.6550487621953	692.7730513719299	748.1647994445015	798.0996024091496	724.2350547247249	897.5938283754194	699.9394582493637	596.2895298298987	692.0753618959612
Mir2137_ENSMUST00000158732_72991626_72991608	ENSMUST00000158732_Mir2137	1323.526873855827	1184.1231010233869	1387.927972061339	1004.4857444351745	1005.0992328864535	1082.075252236233	1166.5657637489396	1053.9766438632157	1217.5563985211918
Gm22023_ENSMUST00000104354_164282937_164282955	ENSMUST00000104354_Gm22023	297.1182778043693	387.586685128789	286.4900137588259	346.9043663841696	404.8577283869733	415.35291337083714	322.8292195190943	349.9960283784188	425.34721345718486
Gm22023_ENSMUST00000104354_164282708_164282726	ENSMUST00000104354_Gm22023	1112.8430041400015	1039.6682210016336	1121.7632633327	1114.265607214975	1261.5404390341187	986.0586047297277	1275.1278021712899	1031.0424311774502	1101.4720548485018
Gm22023_ENSMUST00000104354_164282582_164282600	ENSMUST00000104354_Gm22023	397.5982772073015	380.46566991644903	391.0201539140732	391.9141101238878	519.4578278375783	439.0873655634564	362.8257599904865	406.83299025183726	306.6044497003874
Gm22023_ENSMUST00000104354_164282717_164282699	ENSMUST00000104354_Gm22023	2224.6055781788964	2018.299168754639	2176.7433815662143	2026.5362669151173	1833.6015912096796	1934.35785369847	2235.997072067355	2031.173532213217	1995.5873431366258
Gm22023_ENSMUST00000104354_164282617_164282599	ENSMUST00000104354_Gm22023	263.6249446700586	246.18366876946703	263.26109372432654	214.07073242061097	286.5002486265124	303.1536848239097	300.9263521180938	357.9731458343372	367.74811163485776
Gm22023_ENSMUST00000104354_164282938_164282956	ENSMUST00000104354_Gm22023	244.17720285013627	246.18366876946703	258.4217353838058	285.42764322748127	367.2839252884143	292.3652974636282	351.3981769986602	277.20483159316365	365.08969155075033
Gm25047_ENSMUST00000122667_36363839_36363821	ENSMUST00000122667_Gm25047	355.4615032641364	414.03617020319456	359.08038886663655	300.7968240166534	429.28070040103665	449.8757529237379	376.15794014761724	378.91307915612293	389.015472307717
Gm25047_ENSMUST00000122667_36363779_36363761	ENSMUST00000122667_Gm25047	474.30881438588415	378.4310941414948	474.2571173710294	479.7380003477282	544.8201449291056	578.2575625110875	490.4337700658807	442.73001880346993	419.14423326093424
Gm25047_ENSMUST00000122667_36363743_36363725	ENSMUST00000122667_Gm25047	732.5316085504088	792.4672643446893	679.4459110091074	649.896787656419	522.2758630699702	502.73885098911717	665.6567092738848	652.1293520213273	613.2088994007748
Gm25047_ENSMUST00000122667_36363616_36363634	ENSMUST00000122667_Gm25047	936.7328976595935	777.2079460325323	753.9720294531263	937.5200281394963	872.651576964033	945.062732760658	803.7400037584531	773.7803932240827	875.5063476993722
Gm25047_ENSMUST00000122667_36363579_36363597	ENSMUST00000122667_Gm25047	748.7380600670108	779.2425218074866	847.8555812592281	936.4222295116982	919.6188308372317	872.7805374467721	840.8796484818887	939.305580434389	863.9865273349068
Gm25047_ENSMUST00000122667_36363546_36363564	ENSMUST00000122667_Gm25047	802.7595651223506	992.8729781776852	807.2049711988541	843.1093461488679	1035.1582753653006	852.2826014622373	763.7434632870609	856.5429868292358	826.768646157403
